Number,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
210,3.91,3.76,False,False,False,True,False,False,False,False,False
210,3.93,3.76,False,False,False,True,False,False,False,False,False
210,3.88,3.76,False,False,False,True,False,False,False,False,False
210,3.7,3.76,False,False,False,True,False,False,False,False,False
225,3.15,3.17,False,False,False,True,False,False,False,False,False
225,2.73,3.17,False,False,False,True,False,False,False,False,False
225,2.67,3.17,False,False,False,True,False,False,False,False,False
225,2.77,3.17,False,False,False,True,False,False,False,False,False
225,2.9,3.17,False,False,False,True,False,False,False,False,False
225,3.23,3.17,False,False,False,True,False,False,False,False,False
225,2.52,3.17,False,False,False,True,False,False,False,False,False
225,2.8,3.17,False,False,False,True,False,False,False,False,False
225,2.52,3.17,False,False,False,True,False,False,False,False,False
231,2.65,2.84,False,False,False,True,False,False,False,False,False
232,3.26,3.18,False,False,False,True,False,False,False,False,False
232,3.1,3.18,False,False,False,True,False,False,False,False,False
232,3.52,3.18,False,False,False,True,False,False,False,False,False
232,3.26,3.18,False,False,False,True,False,False,False,False,False
241,2.42,2.69,False,False,False,True,False,False,False,False,False
242,3.57,3.56,False,False,False,True,False,False,False,False,False
357,2.56,2.93,False,False,False,True,False,False,False,False,False
373,3.05,3.1,False,False,False,True,False,False,False,False,False
373,2.97,3.1,False,False,False,True,False,False,False,False,False
411,3.23,3.31,False,False,False,True,False,False,False,False,False
412,3.28,3.52,False,False,False,True,False,False,False,False,False
418,3.44,3.57,False,False,False,True,False,False,False,False,False
419,3.22,3.58,False,False,False,True,False,False,False,False,False
420,3.31,3.12,False,False,False,True,False,False,False,False,False
421,3.07,3.42,False,False,False,True,False,False,False,False,False
423,3.6,3.59,False,False,False,True,False,False,False,False,False
425,3.28,3.49,False,False,False,True,False,False,False,False,False
427,3.57,3.66,False,False,False,True,False,False,False,False,False
431,3.32,3.5,False,False,False,True,False,False,False,False,False
433,3.51,3.38,False,False,False,True,False,False,False,False,False
438,3.24,3.19,False,False,False,True,False,False,False,False,False
440,2.89,2.89,False,False,False,True,False,False,False,False,False
446,3.38,3.52,False,False,False,True,False,False,False,False,False
450,3.29,3.31,False,False,False,True,False,False,False,False,False
461,3.21,3.21,False,False,False,True,False,False,False,False,False
465,3.24,3.45,False,False,False,True,False,False,False,False,False
473,2.9,3.15,False,False,False,True,False,False,False,False,False
492,3.31,3.56,False,False,False,True,False,False,False,False,False
527,3.83,3.59,False,False,False,True,False,False,False,False,False
573,3.51,2.92,False,False,False,True,False,False,False,False,False
189,3.59,3.51,False,False,False,False,False,False,False,False,True
241,3.39,3.59,False,False,False,False,False,False,False,False,True
241,3.49,3.49,False,False,False,False,False,False,False,False,True
100,3.66,3.8,False,False,False,False,True,False,False,False,False
100,3.78,3.75,False,False,False,False,True,False,False,False,False
100,3.71,3.8,False,False,False,False,True,False,False,False,False
101,3.82,3.89,False,False,False,False,True,False,False,False,False
105,3.79,3.76,False,False,False,False,True,False,False,False,False
106,3.83,3.74,False,False,False,False,True,False,False,False,False
107,3.87,3.86,False,False,False,False,True,False,False,False,False
109,3.61,3.4,False,False,False,False,True,False,False,False,False
261,3.3,3.75,False,False,False,False,True,False,False,False,False
310,3.57,3.74,False,False,False,False,True,False,False,False,False
360,2.95,3.4,False,False,False,False,True,False,False,False,False
366,2.81,3.4,False,False,False,False,True,False,False,False,False
122,3.75,3.61,False,False,False,False,False,False,False,False,True
250,2.91,2.91,False,False,False,False,False,False,False,False,True
275,3.6,3.22,False,False,False,False,False,False,False,False,True
275,3.65,3.22,False,False,False,False,False,False,False,False,True
275,3.66,3.22,False,False,False,False,False,False,False,False,True
275,3.47,3.58,False,False,False,False,False,False,False,False,True
275,3.59,3.47,False,False,False,False,False,False,False,False,True
275,3.4,3.47,False,False,False,False,False,False,False,False,True
275,3.68,3.58,False,False,False,False,False,False,False,False,True
305,3.25,3.33,False,False,False,False,False,False,False,False,True
361,3.17,3.44,False,False,False,False,False,False,False,False,True
367,3.92,3.89,False,False,False,False,False,False,False,False,True
101,3.31,3.32,False,False,False,True,False,False,False,False,False
110,2.72,3.21,False,False,False,True,False,False,False,False,False
110,2.72,3.41,False,False,False,True,False,False,False,False,False
110,2.79,3.15,False,False,False,True,False,False,False,False,False
190,2.55,3.16,False,False,False,True,False,False,False,False,False
190,2.71,2.97,False,False,False,True,False,False,False,False,False
190,2.55,2.98,False,False,False,True,False,False,False,False,False
205,2.71,3.44,False,False,False,True,False,False,False,False,False
205,2.94,3.12,False,False,False,True,False,False,False,False,False
206,3.63,3.44,False,False,False,True,False,False,False,False,False
210,2.82,3.06,False,False,False,True,False,False,False,False,False
210,2.77,3.24,False,False,False,True,False,False,False,False,False
210,3.02,3.58,False,False,False,True,False,False,False,False,False
290,2.83,2.83,False,False,False,True,False,False,False,False,False
313,2.66,2.85,False,False,False,True,False,False,False,False,False
313,2.84,3.17,False,False,False,True,False,False,False,False,False
313,2.57,3.44,False,False,False,True,False,False,False,False,False
313,2.72,3.44,False,False,False,True,False,False,False,False,False
316,3.55,3.69,False,False,False,True,False,False,False,False,False
316,3.8,3.69,False,False,False,True,False,False,False,False,False
317,3.75,3.08,False,False,False,True,False,False,False,False,False
329,2.65,2.93,False,False,False,True,False,False,False,False,False
329,2.97,3.12,False,False,False,True,False,False,False,False,False
329,2.74,2.71,False,False,False,True,False,False,False,False,False
329,2.71,2.92,False,False,False,True,False,False,False,False,False
333,3.16,3.27,False,False,False,True,False,False,False,False,False
333,3.23,3.17,False,False,False,True,False,False,False,False,False
385,3.21,3.0,False,False,False,True,False,False,False,False,False
391,3.24,3.03,False,False,False,True,False,False,False,False,False
402,3.53,3.51,False,False,False,True,False,False,False,False,False
410,2.72,3.47,False,False,False,True,False,False,False,False,False
410,2.97,3.13,False,False,False,True,False,False,False,False,False
411,3.11,3.11,False,False,False,True,False,False,False,False,False
430,2.82,2.74,False,False,False,True,False,False,False,False,False
430,2.5,2.74,False,False,False,True,False,False,False,False,False
437,3.7,3.31,False,False,False,True,False,False,False,False,False
440,2.31,2.92,False,False,False,True,False,False,False,False,False
440,2.81,3.17,False,False,False,True,False,False,False,False,False
440,2.73,3.19,False,False,False,True,False,False,False,False,False
442,3.25,3.34,False,False,False,True,False,False,False,False,False
443,3.49,3.44,False,False,False,True,False,False,False,False,False
444,2.42,3.08,False,False,False,True,False,False,False,False,False
444,3.24,3.55,False,False,False,True,False,False,False,False,False
445,3.35,3.24,False,False,False,True,False,False,False,False,False
450,3.21,3.28,False,False,False,True,False,False,False,False,False
450,3.23,3.31,False,False,False,True,False,False,False,False,False
453,2.99,3.16,False,False,False,True,False,False,False,False,False
454,3.19,3.39,False,False,False,True,False,False,False,False,False
455,3.16,3.06,False,False,False,True,False,False,False,False,False
462,3.0,3.09,False,False,False,True,False,False,False,False,False
464,3.1,3.28,False,False,False,True,False,False,False,False,False
469,3.7,3.28,False,False,False,True,False,False,False,False,False
470,2.89,3.09,False,False,False,True,False,False,False,False,False
476,2.97,3.1,False,False,False,True,False,False,False,False,False
485,3.55,3.25,False,False,False,True,False,False,False,False,False
515,3.62,3.68,False,False,False,True,False,False,False,False,False
527,3.89,3.33,False,False,False,True,False,False,False,False,False
534,3.46,3.59,False,False,False,True,False,False,False,False,False
535,3.45,2.86,False,False,False,True,False,False,False,False,False
547,3.86,3.81,False,False,False,True,False,False,False,False,False
563,3.75,3.31,False,False,False,True,False,False,False,False,False
598,3.95,3.49,False,False,False,True,False,False,False,False,False
102,2.97,3.12,False,False,False,False,False,True,False,False,False
102,3.33,3.1,False,False,False,False,False,True,False,False,False
102,3.32,3.1,False,False,False,False,False,True,False,False,False
102,2.92,2.84,False,False,False,False,False,True,False,False,False
102,3.26,2.84,False,False,False,False,False,True,False,False,False
102,3.03,3.1,False,False,False,False,False,True,False,False,False
102,3.08,2.94,False,False,False,False,False,True,False,False,False
102,3.05,2.94,False,False,False,False,False,True,False,False,False
102,2.92,2.94,False,False,False,False,False,True,False,False,False
102,3.15,3.24,False,False,False,False,False,True,False,False,False
102,3.3,3.24,False,False,False,False,False,True,False,False,False
102,2.95,3.24,False,False,False,False,False,True,False,False,False
102,3.29,3.18,False,False,False,False,False,True,False,False,False
102,2.97,3.18,False,False,False,False,False,True,False,False,False
102,3.08,3.18,False,False,False,False,False,True,False,False,False
102,3.14,3.22,False,False,False,False,False,True,False,False,False
102,3.38,3.22,False,False,False,False,False,True,False,False,False
102,2.85,3.22,False,False,False,False,False,True,False,False,False
102,3.0,3.12,False,False,False,False,False,True,False,False,False
102,2.92,3.12,False,False,False,False,False,True,False,False,False
102,3.15,3.18,False,False,False,False,False,True,False,False,False
103,3.1,3.0,False,False,False,False,False,True,False,False,False
103,2.87,3.36,False,False,False,False,False,True,False,False,False
103,2.84,3.0,False,False,False,False,False,True,False,False,False
103,2.91,3.36,False,False,False,False,False,True,False,False,False
103,2.74,3.0,False,False,False,False,False,True,False,False,False
103,2.54,3.36,False,False,False,False,False,True,False,False,False
103,2.92,2.91,False,False,False,False,False,True,False,False,False
103,2.91,2.84,False,False,False,False,False,True,False,False,False
103,2.97,2.91,False,False,False,False,False,True,False,False,False
103,2.88,2.84,False,False,False,False,False,True,False,False,False
103,2.84,2.91,False,False,False,False,False,True,False,False,False
103,2.74,2.84,False,False,False,False,False,True,False,False,False
103,2.78,2.77,False,False,False,False,False,True,False,False,False
103,2.76,2.77,False,False,False,False,False,True,False,False,False
103,2.87,2.96,False,False,False,False,False,True,False,False,False
103,2.85,2.96,False,False,False,False,False,True,False,False,False
103,2.9,2.96,False,False,False,False,False,True,False,False,False
103,2.9,2.84,False,False,False,False,False,True,False,False,False
103,2.72,2.84,False,False,False,False,False,True,False,False,False
103,2.92,2.84,False,False,False,False,False,True,False,False,False
103,3.18,3.2,False,False,False,False,False,True,False,False,False
103,3.05,3.2,False,False,False,False,False,True,False,False,False
103,2.69,3.2,False,False,False,False,False,True,False,False,False
103,2.79,2.74,False,False,False,False,False,True,False,False,False
202,3.03,2.85,False,False,False,False,False,True,False,False,False
202,2.96,2.85,False,False,False,False,False,True,False,False,False
202,2.9,2.9,False,False,False,False,False,True,False,False,False
202,3.03,2.9,False,False,False,False,False,True,False,False,False
202,3.04,2.9,False,False,False,False,False,True,False,False,False
202,3.17,2.85,False,False,False,False,False,True,False,False,False
202,3.11,3.01,False,False,False,False,False,True,False,False,False
202,3.2,3.01,False,False,False,False,False,True,False,False,False
202,2.82,3.01,False,False,False,False,False,True,False,False,False
202,2.53,3.01,False,False,False,False,False,True,False,False,False
202,2.57,3.01,False,False,False,False,False,True,False,False,False
202,3.22,3.01,False,False,False,False,False,True,False,False,False
202,3.28,3.08,False,False,False,False,False,True,False,False,False
202,3.03,3.08,False,False,False,False,False,True,False,False,False
202,3.08,3.08,False,False,False,False,False,True,False,False,False
202,3.09,3.09,False,False,False,False,False,True,False,False,False
202,3.26,3.09,False,False,False,False,False,True,False,False,False
202,3.07,3.09,False,False,False,False,False,True,False,False,False
202,2.87,3.02,False,False,False,False,False,True,False,False,False
202,2.93,2.89,False,False,False,False,False,True,False,False,False
202,2.83,2.91,False,False,False,False,False,True,False,False,False
202,3.12,3.28,False,False,False,False,False,True,False,False,False
202,3.01,3.02,False,False,False,False,False,True,False,False,False
202,3.37,3.02,False,False,False,False,False,True,False,False,False
203,2.61,2.82,False,False,False,False,False,True,False,False,False
203,3.02,2.82,False,False,False,False,False,True,False,False,False
203,2.62,2.87,False,False,False,False,False,True,False,False,False
203,2.64,2.87,False,False,False,False,False,True,False,False,False
203,2.69,2.88,False,False,False,False,False,True,False,False,False
203,2.87,2.59,False,False,False,False,False,True,False,False,False
203,2.85,2.59,False,False,False,False,False,True,False,False,False
203,2.43,2.57,False,False,False,False,False,True,False,False,False
203,2.53,2.57,False,False,False,False,False,True,False,False,False
302,2.51,2.73,False,False,False,False,False,True,False,False,False
302,3.15,3.24,False,False,False,False,False,True,False,False,False
302,3.0,3.37,False,False,False,False,False,True,False,False,False
302,3.9,3.71,False,False,False,False,False,True,False,False,False
302,2.85,3.24,False,False,False,False,False,True,False,False,False
302,2.53,2.74,False,False,False,False,False,True,False,False,False
302,3.73,3.71,False,False,False,False,False,True,False,False,False
302,2.83,2.74,False,False,False,False,False,True,False,False,False
302,2.61,2.74,False,False,False,False,False,True,False,False,False
302,2.51,2.73,False,False,False,False,False,True,False,False,False
302,3.4,3.24,False,False,False,False,False,True,False,False,False
303,3.35,3.18,False,False,False,False,False,True,False,False,False
303,3.1,3.67,False,False,False,False,False,True,False,False,False
411,3.22,3.56,False,False,False,False,False,True,False,False,False
420,3.43,3.18,False,False,False,False,False,True,False,False,False
440,3.12,3.39,False,False,False,False,False,True,False,False,False
462,2.75,2.82,False,False,False,False,False,True,False,False,False
480,3.31,3.33,False,False,False,False,False,True,False,False,False
481,3.47,3.45,False,False,False,False,False,True,False,False,False
482,3.61,3.45,False,False,False,False,False,True,False,False,False
490,3.33,3.37,False,False,False,False,False,True,False,False,False
490,3.78,3.67,False,False,False,False,False,True,False,False,False
500,3.56,3.42,False,False,False,False,False,True,False,False,False
500,3.49,3.37,False,False,False,False,False,True,False,False,False
500,3.42,3.37,False,False,False,False,False,True,False,False,False
503,3.24,3.63,False,False,False,False,False,True,False,False,False
504,3.78,3.37,False,False,False,False,False,True,False,False,False
505,3.45,3.18,False,False,False,False,False,True,False,False,False
506,3.54,3.21,False,False,False,False,False,True,False,False,False
506,3.52,3.24,False,False,False,False,False,True,False,False,False
506,3.45,3.24,False,False,False,False,False,True,False,False,False
508,3.31,2.69,False,False,False,False,False,True,False,False,False
509,3.86,3.63,False,False,False,False,False,True,False,False,False
511,3.46,3.42,False,False,False,False,False,True,False,False,False
520,3.55,3.52,False,False,False,False,False,True,False,False,False
564,3.74,3.7,False,False,False,False,False,True,False,False,False
422,3.93,3.92,False,False,False,False,False,False,False,False,True
191,3.72,3.78,False,False,False,False,False,False,False,False,True
198,3.7,3.67,False,False,False,False,False,False,False,False,True
198,3.48,3.67,False,False,False,False,False,False,False,False,True
198,3.92,3.67,False,False,False,False,False,False,False,False,True
198,3.08,3.67,False,False,False,False,False,False,False,False,True
198,3.57,3.67,False,False,False,False,False,False,False,False,True
198,3.95,3.67,False,False,False,False,False,False,False,False,True
198,3.75,3.67,False,False,False,False,False,False,False,False,True
198,3.88,3.67,False,False,False,False,False,False,False,False,True
198,3.56,3.67,False,False,False,False,False,False,False,False,True
198,3.91,3.3,False,False,False,False,False,False,False,False,True
198,3.67,3.3,False,False,False,False,False,False,False,False,True
199,3.87,3.79,False,False,False,False,False,False,False,False,True
199,3.66,3.72,False,False,False,False,False,False,False,False,True
199,3.96,3.96,False,False,False,False,False,False,False,False,True
298,3.33,3.62,False,False,False,False,False,False,False,False,True
360,2.93,3.58,False,False,False,False,False,False,False,False,True
491,3.78,3.84,False,False,False,False,False,False,False,False,True
491,3.73,3.36,False,False,False,False,False,False,False,False,True
560,3.75,3.6,False,False,False,False,False,False,False,False,True
101,3.41,3.4,False,False,False,False,False,True,False,False,False
101,3.56,3.5,False,False,False,False,False,True,False,False,False
101,3.02,3.16,False,False,False,False,False,True,False,False,False
102,3.36,3.42,False,False,False,False,False,True,False,False,False
102,2.92,3.05,False,False,False,False,False,True,False,False,False
103,3.4,3.58,False,False,False,False,False,True,False,False,False
104,2.83,3.33,False,False,False,False,False,True,False,False,False
104,3.2,3.41,False,False,False,False,False,True,False,False,False
104,3.33,3.33,False,False,False,False,False,True,False,False,False
104,3.47,3.09,False,False,False,False,False,True,False,False,False
104,3.12,3.09,False,False,False,False,False,True,False,False,False
104,3.05,3.09,False,False,False,False,False,True,False,False,False
104,3.1,3.06,False,False,False,False,False,True,False,False,False
104,2.86,3.12,False,False,False,False,False,True,False,False,False
104,3.3,3.06,False,False,False,False,False,True,False,False,False
104,3.02,3.09,False,False,False,False,False,True,False,False,False
106,3.51,3.52,False,False,False,False,False,True,False,False,False
109,3.4,3.4,False,False,False,False,False,True,False,False,False
109,3.45,3.45,False,False,False,False,False,True,False,False,False
109,2.98,2.95,False,False,False,False,False,True,False,False,False
109,3.44,3.4,False,False,False,False,False,True,False,False,False
109,3.66,3.43,False,False,False,False,False,True,False,False,False
109,3.78,3.77,False,False,False,False,False,True,False,False,False
109,3.19,3.43,False,False,False,False,False,True,False,False,False
109,3.64,3.64,False,False,False,False,False,True,False,False,False
109,3.51,3.37,False,False,False,False,False,True,False,False,False
109,3.45,3.45,False,False,False,False,False,True,False,False,False
115,3.56,3.54,False,False,False,False,False,True,False,False,False
115,3.72,3.22,False,False,False,False,False,True,False,False,False
116,3.27,3.29,False,False,False,False,False,True,False,False,False
116,3.44,3.47,False,False,False,False,False,True,False,False,False
116,3.43,3.46,False,False,False,False,False,True,False,False,False
116,3.47,3.46,False,False,False,False,False,True,False,False,False
119,3.1,3.27,False,False,False,False,False,True,False,False,False
200,2.81,3.4,False,False,False,False,False,True,False,False,False
200,3.41,3.43,False,False,False,False,False,True,False,False,False
200,3.44,3.45,False,False,False,False,False,True,False,False,False
200,3.21,3.14,False,False,False,False,False,True,False,False,False
200,3.46,3.4,False,False,False,False,False,True,False,False,False
200,3.49,3.56,False,False,False,False,False,True,False,False,False
200,3.75,3.64,False,False,False,False,False,True,False,False,False
202,3.39,3.44,False,False,False,False,False,True,False,False,False
204,3.1,3.43,False,False,False,False,False,True,False,False,False
206,3.02,3.38,False,False,False,False,False,True,False,False,False
207,3.82,3.83,False,False,False,False,False,True,False,False,False
208,3.36,3.01,False,False,False,False,False,True,False,False,False
218,3.31,3.17,False,False,False,False,False,True,False,False,False
245,3.68,3.8,False,False,False,False,False,True,False,False,False
247,3.67,3.4,False,False,False,False,False,True,False,False,False
251,3.41,3.46,False,False,False,False,False,True,False,False,False
251,3.38,3.46,False,False,False,False,False,True,False,False,False
256,3.78,3.7,False,False,False,False,False,True,False,False,False
259,3.75,3.7,False,False,False,False,False,True,False,False,False
273,3.43,3.52,False,False,False,False,False,True,False,False,False
273,3.52,3.52,False,False,False,False,False,True,False,False,False
280,3.41,3.55,False,False,False,False,False,True,False,False,False
281,3.35,3.55,False,False,False,False,False,True,False,False,False
285,3.33,3.45,False,False,False,False,False,True,False,False,False
286,3.53,3.65,False,False,False,False,False,True,False,False,False
300,3.45,3.5,False,False,False,False,False,True,False,False,False
300,3.34,3.37,False,False,False,False,False,True,False,False,False
300,3.22,3.38,False,False,False,False,False,True,False,False,False
300,3.07,3.37,False,False,False,False,False,True,False,False,False
301,3.24,3.5,False,False,False,False,False,True,False,False,False
301,3.34,3.4,False,False,False,False,False,True,False,False,False
301,3.38,3.57,False,False,False,False,False,True,False,False,False
301,3.16,3.37,False,False,False,False,False,True,False,False,False
325,3.96,3.9,False,False,False,False,False,True,False,False,False
373,3.41,3.32,False,False,False,False,False,True,False,False,False
402,3.45,3.39,False,False,False,False,False,True,False,False,False
403,3.26,3.39,False,False,False,False,False,True,False,False,False
407,3.4,3.44,False,False,False,False,False,True,False,False,False
418,2.7,2.9,False,False,False,False,False,True,False,False,False
418,3.06,3.11,False,False,False,False,False,True,False,False,False
418,2.91,2.95,False,False,False,False,False,True,False,False,False
421,3.17,3.33,False,False,False,False,False,True,False,False,False
428,3.26,3.27,False,False,False,False,False,True,False,False,False
435,3.42,3.4,False,False,False,False,False,True,False,False,False
455,3.19,3.29,False,False,False,False,False,True,False,False,False
455,2.98,3.36,False,False,False,False,False,True,False,False,False
455,3.14,3.32,False,False,False,False,False,True,False,False,False
462,3.69,3.7,False,False,False,False,False,True,False,False,False
440,3.98,3.9,False,False,False,False,False,False,False,False,True
440,3.97,3.9,False,False,False,False,False,False,False,False,True
570,3.59,3.59,False,False,False,False,False,False,False,False,True
572,3.96,3.89,False,False,False,False,False,False,False,False,True
201,3.69,3.76,False,False,False,False,False,True,False,False,False
201,3.8,3.8,False,False,False,False,False,True,False,False,False
202,3.65,3.75,False,False,False,False,False,True,False,False,False
202,3.97,3.88,False,False,False,False,False,True,False,False,False
202,3.7,3.74,False,False,False,False,False,True,False,False,False
400,3.87,3.79,False,False,False,False,False,True,False,False,False
402,3.84,3.79,False,False,False,False,False,True,False,False,False
410,3.78,3.74,False,False,False,False,False,True,False,False,False
410,3.73,3.74,False,False,False,False,False,True,False,False,False
420,3.26,3.53,False,False,False,False,False,True,False,False,False
421,3.43,3.63,False,False,False,False,False,True,False,False,False
590,3.95,3.47,False,False,False,False,False,True,False,False,False
201,3.9,3.86,False,False,True,False,False,False,False,False,False
202,3.49,3.44,False,False,True,False,False,False,False,False,False
203,3.51,3.44,False,False,True,False,False,False,False,False,False
220,3.83,3.71,False,False,True,False,False,False,False,False,False
220,3.61,3.61,False,False,True,False,False,False,False,False,False
220,3.76,3.76,False,False,True,False,False,False,False,False,False
220,3.72,3.18,False,False,True,False,False,False,False,False,False
220,3.83,3.72,False,False,True,False,False,False,False,False,False
220,3.75,3.72,False,False,True,False,False,False,False,False,False
236,3.58,3.59,False,False,True,False,False,False,False,False,False
407,3.42,3.62,False,False,True,False,False,False,False,False,False
420,3.66,3.6,False,False,True,False,False,False,False,False,False
474,3.83,3.83,False,False,True,False,False,False,False,False,False
485,3.68,3.62,False,False,True,False,False,False,False,False,False
556,3.81,3.74,False,False,True,False,False,False,False,False,False
580,3.7,3.73,False,False,True,False,False,False,False,False,False
582,3.4,3.61,False,False,True,False,False,False,False,False,False
587,3.89,3.74,False,False,True,False,False,False,False,False,False
114,3.31,3.42,False,False,False,False,False,False,False,False,True
501,3.64,3.53,False,False,False,False,False,False,False,False,True
221,3.16,2.98,False,True,False,False,False,False,False,False,False
221,3.05,2.87,False,True,False,False,False,False,False,False,False
221,3.11,2.87,False,True,False,False,False,False,False,False,False
221,2.88,2.98,False,True,False,False,False,False,False,False,False
221,3.35,3.02,False,True,False,False,False,False,False,False,False
221,2.97,2.94,False,True,False,False,False,False,False,False,False
221,3.6,3.15,False,True,False,False,False,False,False,False,False
221,3.08,3.02,False,True,False,False,False,False,False,False,False
221,2.85,2.94,False,True,False,False,False,False,False,False,False
221,3.22,3.15,False,True,False,False,False,False,False,False,False
221,2.99,2.94,False,True,False,False,False,False,False,False,False
221,3.45,2.98,False,True,False,False,False,False,False,False,False
230,3.09,3.49,False,True,False,False,False,False,False,False,False
241,3.55,3.64,False,True,False,False,False,False,False,False,False
241,3.19,3.56,False,True,False,False,False,False,False,False,False
241,3.32,3.49,False,True,False,False,False,False,False,False,False
300,2.52,2.36,False,True,False,False,False,False,False,False,False
300,2.53,3.0,False,True,False,False,False,False,False,False,False
300,2.4,2.6,False,True,False,False,False,False,False,False,False
300,2.64,2.58,False,True,False,False,False,False,False,False,False
300,2.51,2.6,False,True,False,False,False,False,False,False,False
311,3.35,3.31,False,True,False,False,False,False,False,False,False
311,3.17,3.31,False,True,False,False,False,False,False,False,False
321,3.52,3.49,False,True,False,False,False,False,False,False,False
412,3.58,3.59,False,True,False,False,False,False,False,False,False
423,3.78,3.83,False,True,False,False,False,False,False,False,False
423,3.78,3.8,False,True,False,False,False,False,False,False,False
434,3.22,3.41,False,True,False,False,False,False,False,False,False
434,3.35,3.41,False,True,False,False,False,False,False,False,False
443,3.43,3.35,False,True,False,False,False,False,False,False,False
444,3.79,3.87,False,True,False,False,False,False,False,False,False
461,3.1,3.16,False,True,False,False,False,False,False,False,False
490,3.98,3.49,False,True,False,False,False,False,False,False,False
490,3.44,3.49,False,True,False,False,False,False,False,False,False
500,3.53,3.6,False,True,False,False,False,False,False,False,False
501,3.61,3.52,False,True,False,False,False,False,False,False,False
501,3.6,3.52,False,True,False,False,False,False,False,False,False
501,3.44,3.52,False,True,False,False,False,False,False,False,False
511,3.3,3.25,False,True,False,False,False,False,False,False,False
511,3.17,3.25,False,True,False,False,False,False,False,False,False
511,3.23,3.25,False,True,False,False,False,False,False,False,False
511,3.54,3.52,False,True,False,False,False,False,False,False,False
512,3.78,3.59,False,True,False,False,False,False,False,False,False
512,3.91,3.59,False,True,False,False,False,False,False,False,False
512,3.77,3.59,False,True,False,False,False,False,False,False,False
520,3.68,3.64,False,True,False,False,False,False,False,False,False
521,3.57,3.58,False,True,False,False,False,False,False,False,False
521,3.46,3.58,False,True,False,False,False,False,False,False,False
541,3.74,3.87,False,True,False,False,False,False,False,False,False
580,3.79,3.58,False,True,False,False,False,False,False,False,False
101,3.43,3.43,False,False,False,False,False,False,True,False,False
101,3.14,3.14,False,False,False,False,False,False,True,False,False
101,3.06,2.98,False,False,False,False,False,False,True,False,False
101,3.06,2.98,False,False,False,False,False,False,True,False,False
102,3.62,3.62,False,False,False,False,False,False,True,False,False
102,3.57,3.44,False,False,False,False,False,False,True,False,False
103,3.26,3.26,False,False,False,False,False,False,True,False,False
103,3.3,3.15,False,False,False,False,False,False,True,False,False
133,3.64,3.64,False,False,False,False,False,False,True,False,False
156,3.59,3.59,False,False,False,False,False,False,True,False,False
101,3.26,3.45,True,False,False,False,False,False,False,False,False
101,3.29,3.59,True,False,False,False,False,False,False,False,False
120,3.39,3.56,True,False,False,False,False,False,False,False,False
131,3.62,3.4,True,False,False,False,False,False,False,False,False
140,3.81,3.74,True,False,False,False,False,False,False,False,False
199,3.72,3.56,True,False,False,False,False,False,False,False,False
199,3.75,3.68,True,False,False,False,False,False,False,False,False
302,3.72,3.84,True,False,False,False,False,False,False,False,False
332,3.17,3.4,True,False,False,False,False,False,False,False,False
345,3.93,3.74,True,False,False,False,False,False,False,False,False
414,3.69,3.75,True,False,False,False,False,False,False,False,False
416,3.94,3.56,True,False,False,False,False,False,False,False,False
420,3.25,3.17,True,False,False,False,False,False,False,False,False
426,3.83,3.78,True,False,False,False,False,False,False,False,False
428,3.72,3.6,True,False,False,False,False,False,False,False,False
429,3.87,3.44,True,False,False,False,False,False,False,False,False
461,3.32,3.66,True,False,False,False,False,False,False,False,False
466,3.92,3.87,True,False,False,False,False,False,False,False,False
469,3.94,3.71,True,False,False,False,False,False,False,False,False
161,3.3,3.6,False,False,False,False,False,False,False,False,True
310,3.34,3.22,False,False,False,False,False,False,False,False,True
311,3.08,3.13,False,False,False,False,False,False,False,False,True
312,3.24,3.13,False,False,False,False,False,False,False,False,True
320,3.42,3.26,False,False,False,False,False,False,False,False,True
330,3.51,3.51,False,False,False,False,False,False,False,False,True
331,2.75,2.95,False,False,False,False,False,False,False,False,True
361,3.47,3.46,False,False,False,False,False,False,False,False,True
400,3.59,3.58,False,False,False,False,False,False,False,False,True
410,3.09,3.22,False,False,False,False,False,False,False,False,True
424,3.41,3.19,False,False,False,False,False,False,False,False,True
495,3.9,3.6,False,False,False,False,False,False,False,False,True
101,3.54,3.5,False,False,False,False,False,True,False,False,False
101,3.57,3.5,False,False,False,False,False,True,False,False,False
101,3.62,3.48,False,False,False,False,False,True,False,False,False
101,3.39,3.56,False,False,False,False,False,True,False,False,False
101,3.61,3.4,False,False,False,False,False,True,False,False,False
101,3.7,3.4,False,False,False,False,False,True,False,False,False
101,3.49,3.56,False,False,False,False,False,True,False,False,False
101,3.74,3.63,False,False,False,False,False,True,False,False,False
101,3.39,3.5,False,False,False,False,False,True,False,False,False
101,3.49,3.4,False,False,False,False,False,True,False,False,False
101,3.48,3.56,False,False,False,False,False,True,False,False,False
101,3.45,3.63,False,False,False,False,False,True,False,False,False
101,3.7,3.63,False,False,False,False,False,True,False,False,False
101,3.61,3.48,False,False,False,False,False,True,False,False,False
101,3.56,3.48,False,False,False,False,False,True,False,False,False
101,2.92,3.18,False,False,False,False,False,True,False,False,False
101,3.28,3.18,False,False,False,False,False,True,False,False,False
101,3.22,3.18,False,False,False,False,False,True,False,False,False
104,3.01,3.2,False,False,False,False,False,True,False,False,False
105,3.12,3.28,False,False,False,False,False,True,False,False,False
