Subject,Number,Primary Instructor,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
FIN,221,DURGUNER,3.24,3.15,False,True,False,False,False,False,False,False,False
FIN,221,DURGUNER,2.88,2.98,False,True,False,False,False,False,False,False,False
FIN,221,DURGUNER,3.0,3.15,False,True,False,False,False,False,False,False,False
FIN,221,DURGUNER,2.97,2.98,False,True,False,False,False,False,False,False,False
FIN,221,DURGUNER,2.92,3.15,False,True,False,False,False,False,False,False,False
FIN,221,DURGUNER,2.86,2.98,False,True,False,False,False,False,False,False,False
FIN,221,YAO,2.66,3.02,False,True,False,False,False,False,False,False,False
FIN,221,GU,2.35,2.85,False,True,False,False,False,False,False,False,False
FIN,221,SARRAFI,2.32,2.98,False,True,False,False,False,False,False,False,False
FIN,221,GU,3.14,2.85,False,True,False,False,False,False,False,False,False
FIN,221,SARRAFI,3.01,2.98,False,True,False,False,False,False,False,False,False
FIN,221,SARRAFI,2.88,2.98,False,True,False,False,False,False,False,False,False
FIN,221,LIU,3.01,2.75,False,True,False,False,False,False,False,False,False
FIN,221,LIU,2.63,2.75,False,True,False,False,False,False,False,False,False
FIN,221,NAM,2.54,2.95,False,True,False,False,False,False,False,False,False
FIN,221,NAM,3.2,2.95,False,True,False,False,False,False,False,False,False
FIN,221,GU,2.96,2.85,False,True,False,False,False,False,False,False,False
FIN,221,NAM,3.18,2.95,False,True,False,False,False,False,False,False,False
FIN,221,LIU,2.79,2.75,False,True,False,False,False,False,False,False,False
FIN,221,DYER,3.54,3.38,False,True,False,False,False,False,False,False,False
FIN,232,MICETICH,2.71,2.69,False,True,False,False,False,False,False,False,False
FIN,241,DAVIS,3.71,3.64,False,True,False,False,False,False,False,False,False
FIN,241,PERKINS,3.36,3.56,False,True,False,False,False,False,False,False,False
FIN,241,SINOW,3.34,3.49,False,True,False,False,False,False,False,False,False
FIN,300,WANG,3.2,3.38,False,True,False,False,False,False,False,False,False
FIN,300,WANG,3.38,3.38,False,True,False,False,False,False,False,False,False
FIN,300,JACKSON,2.39,2.6,False,True,False,False,False,False,False,False,False
FIN,300,WASPI,2.83,2.58,False,True,False,False,False,False,False,False,False
FIN,300,JACKSON,2.43,2.6,False,True,False,False,False,False,False,False,False
FIN,300,JACKSON,2.51,2.6,False,True,False,False,False,False,False,False,False
FIN,321,PETERS,3.13,3.23,False,True,False,False,False,False,False,False,False
FIN,321,PETERS,3.15,3.23,False,True,False,False,False,False,False,False,False
FIN,411,YE,3.25,3.23,False,True,False,False,False,False,False,False,False
FIN,411,YE,3.23,3.23,False,True,False,False,False,False,False,False,False
FIN,412,GOODFRIEND,3.21,3.52,False,True,False,False,False,False,False,False,False
FIN,419,WASPI,3.24,2.58,False,True,False,False,False,False,False,False,False
FIN,422,VONNAHME,3.7,3.7,False,True,False,False,False,False,False,False,False
FIN,423,BEARD,3.78,3.83,False,True,False,False,False,False,False,False,False
FIN,423,KRUEGER,3.54,3.8,False,True,False,False,False,False,False,False,False
FIN,424,ALMEIDA,3.65,3.64,False,True,False,False,False,False,False,False,False
FIN,425,BENGTSSON,3.61,3.46,False,True,False,False,False,False,False,False,False
FIN,431,DAVIS,3.82,3.49,False,True,False,False,False,False,False,False,False
FIN,432,DAVIS,3.68,3.49,False,True,False,False,False,False,False,False,False
FIN,433,MYERS,3.91,3.91,False,True,False,False,False,False,False,False,False
FIN,435,SINOW,3.41,3.49,False,True,False,False,False,False,False,False,False
FIN,461,PETERS,3.39,3.23,False,True,False,False,False,False,False,False,False
FIN,500,KANNAN,3.68,3.79,False,True,False,False,False,False,False,False,False
FIN,500,KANNAN,3.65,3.79,False,True,False,False,False,False,False,False,False
FIN,512,JOHNSON,3.44,3.41,False,True,False,False,False,False,False,False,False
FIN,513,JOHNSON,3.4,3.41,False,True,False,False,False,False,False,False,False
FIN,514,PEARSON,3.61,3.6,False,True,False,False,False,False,False,False,False
FIN,515,PENNACCHI,3.44,3.49,False,True,False,False,False,False,False,False,False
FIN,515,PENNACCHI,3.52,3.49,False,True,False,False,False,False,False,False,False
FIN,522,GENTRY,3.51,3.51,False,True,False,False,False,False,False,False,False
FIN,524,BENGTSSON,3.44,3.46,False,True,False,False,False,False,False,False,False
FIN,524,BENGTSSON,3.54,3.46,False,True,False,False,False,False,False,False,False
FIN,551,CAMPELLO,3.34,3.41,False,True,False,False,False,False,False,False,False
FIN,580,VONNAHME,3.63,3.7,False,True,False,False,False,False,False,False,False
FIN,580,WANG,3.35,3.38,False,True,False,False,False,False,False,False,False
FIN,580,WANG,3.78,3.38,False,True,False,False,False,False,False,False,False
FIN,580,GOODFRIEND,3.82,3.52,False,True,False,False,False,False,False,False,False
FIN,580,YONTZ,3.73,3.73,False,True,False,False,False,False,False,False,False
FIN,580,O'CONNELL,3.57,3.57,False,True,False,False,False,False,False,False,False
FIN,580,GOODFRIEND,3.88,3.52,False,True,False,False,False,False,False,False,False
FIN,580,PEARSON,3.58,3.6,False,True,False,False,False,False,False,False,False
FIN,580,BENGTSSON,3.53,3.46,False,True,False,False,False,False,False,False,False
FR,101,NICHOLAS,2.92,2.98,False,False,False,False,False,False,True,False,False
FR,101,HAUSER,3.41,3.05,False,False,False,False,False,False,True,False,False
FR,101,HAUSER,2.69,3.05,False,False,False,False,False,False,True,False,False
FR,102,NAMJOSHI,2.78,2.92,False,False,False,False,False,False,True,False,False
FR,102,JACOBSON,3.22,3.4,False,False,False,False,False,False,True,False,False
FR,102,CLIFTON,2.76,2.76,False,False,False,False,False,False,True,False,False
FR,103,CURTIN,3.43,3.44,False,False,False,False,False,False,True,False,False
FR,103,BEYOGLE,3.13,3.15,False,False,False,False,False,False,True,False,False
FR,103,BLACK,3.21,3.21,False,False,False,False,False,False,True,False,False
FR,199,CHAZAL,3.84,3.41,False,False,False,False,False,False,True,False,False
FR,418,FAGYAL,3.57,3.66,False,False,False,False,False,False,True,False,False
FSHN,101,BOHN,2.91,3.59,True,False,False,False,False,False,False,False,False
FSHN,120,ROACH,3.46,3.56,True,False,False,False,False,False,False,False,False
FSHN,131,GARROW,3.28,3.4,True,False,False,False,False,False,False,False,False
FSHN,145,CRAFT,3.89,3.59,True,False,False,False,False,False,False,False,False
FSHN,220,HELFERICH,3.83,3.68,True,False,False,False,False,False,False,False,False
FSHN,260,PADUA,3.69,3.6,True,False,False,False,False,False,False,False,False
FSHN,304,BEAM,3.94,3.87,True,False,False,False,False,False,False,False,False
FSHN,304,BEAM,3.63,3.87,True,False,False,False,False,False,False,False,False
FSHN,329,PLAWECKI,3.78,3.68,True,False,False,False,False,False,False,False,False
FSHN,332,GARROW,3.66,3.4,True,False,False,False,False,False,False,False,False
FSHN,349,REUTTER,3.34,3.74,True,False,False,False,False,False,False,False,False
FSHN,418,CADWALLADER,3.3,3.56,True,False,False,False,False,False,False,False,False
FSHN,421,DONOVAN,3.43,3.56,True,False,False,False,False,False,False,False,False
FSHN,427,CHEN,3.51,3.51,True,False,False,False,False,False,False,False,False
FSHN,442,REUTTER,3.6,3.74,True,False,False,False,False,False,False,False,False
FSHN,460,MORRIS,3.57,3.71,True,False,False,False,False,False,False,False,False
FSHN,471,MILLER,3.16,3.52,True,False,False,False,False,False,False,False,False
FSHN,518,ARTZ,3.94,3.66,True,False,False,False,False,False,False,False,False
GE,161,WILDBLOOD,3.74,3.6,False,False,False,False,False,False,False,False,True
GE,311,REIS,3.33,3.13,False,False,False,False,False,False,False,False,True
GE,312,REIS,3.54,3.13,False,False,False,False,False,False,False,False,True
GE,312,REIS,3.22,3.13,False,False,False,False,False,False,False,False,True
GE,320,NEDICH,3.42,3.26,False,False,False,False,False,False,False,False,True
GE,331,KOKSAL,2.88,3.14,False,False,False,False,False,False,False,False,True
GE,361,BURGON,3.66,3.46,False,False,False,False,False,False,False,False,True
GE,400,BARICH,3.67,3.58,False,False,False,False,False,False,False,False,True
GE,410,RAEISI NAJAFI,3.25,3.25,False,False,False,False,False,False,False,False,True
GE,424,KIYAVASH,3.34,3.19,False,False,False,False,False,False,False,False,True
GE,494,WILDBLOOD,3.87,3.6,False,False,False,False,False,False,False,False,True
GE,495,WILDBLOOD,3.84,3.6,False,False,False,False,False,False,False,False,True
GEOG,101,COULTER,3.43,3.48,False,False,False,False,False,True,False,False,False
GEOG,101,COULTER,3.17,3.48,False,False,False,False,False,True,False,False,False
GEOG,101,HAMMERSTEIN,3.14,3.11,False,False,False,False,False,True,False,False,False
GEOG,101,HAMMERSTEIN,3.22,3.11,False,False,False,False,False,True,False,False,False
GEOG,101,JUSRUT,3.59,3.37,False,False,False,False,False,True,False,False,False
GEOG,101,FOGELMAN,3.55,3.56,False,False,False,False,False,True,False,False,False
GEOG,101,HAMMERSTEIN,2.98,3.11,False,False,False,False,False,True,False,False,False
GEOG,101,MINN,3.16,3.4,False,False,False,False,False,True,False,False,False
GEOG,103,ENGEL,3.62,3.62,False,False,False,False,False,True,False,False,False
GEOG,110,RADIL,3.17,3.19,False,False,False,False,False,True,False,False,False
GEOG,210,RIBOT,3.11,3.26,False,False,False,False,False,True,False,False,False
GEOG,222,BEST,3.38,3.22,False,False,False,False,False,True,False,False,False
GEOG,310,FLINT,3.21,3.24,False,False,False,False,False,True,False,False,False
GEOG,371,MCLAFFERTY,3.07,3.2,False,False,False,False,False,True,False,False,False
GEOG,379,WANG,2.96,3.37,False,False,False,False,False,True,False,False,False
GEOG,480,WANG,3.55,3.37,False,False,False,False,False,True,False,False,False
GEOL,100,LONG,2.87,3.14,False,False,False,False,False,True,False,False,False
GEOL,100,LONG,2.9,3.14,False,False,False,False,False,True,False,False,False
GEOL,100,MAGER,3.24,2.97,False,False,False,False,False,True,False,False,False
GEOL,100,MAGER,2.71,2.97,False,False,False,False,False,True,False,False,False
GEOL,100,MAGER,2.91,2.97,False,False,False,False,False,True,False,False,False
GEOL,100,LONG,3.0,3.14,False,False,False,False,False,True,False,False,False
GEOL,100,TORBECK,2.99,3.02,False,False,False,False,False,True,False,False,False
GEOL,100,LONG,2.97,3.14,False,False,False,False,False,True,False,False,False
GEOL,100,SLAVEN,2.8,2.8,False,False,False,False,False,True,False,False,False
GEOL,100,TORBECK,2.88,3.02,False,False,False,False,False,True,False,False,False
GEOL,101,LONG,3.34,3.14,False,False,False,False,False,True,False,False,False
GEOL,103,HERRSTROM,2.84,2.97,False,False,False,False,False,True,False,False,False
GEOL,117,JOHNSON,3.17,3.23,False,False,False,False,False,True,False,False,False
GEOL,118,CHEN,2.94,2.9,False,False,False,False,False,True,False,False,False
GEOL,208,STEWART,2.77,2.8,False,False,False,False,False,True,False,False,False
GEOL,380,ALTANER,3.56,3.27,False,False,False,False,False,True,False,False,False
GEOL,440,FOUKE,2.97,3.05,False,False,False,False,False,True,False,False,False
GER,101,OTTLIK,3.04,3.14,False,False,False,False,False,False,True,False,False
GER,102,BUCHHOLZ,3.3,3.13,False,False,False,False,False,False,True,False,False
GER,102,BUCHHOLZ,2.96,3.13,False,False,False,False,False,False,True,False,False
GER,103,CRANE,3.13,3.13,False,False,False,False,False,False,True,False,False
GER,104,ISTVANITS,3.28,3.14,False,False,False,False,False,False,True,False,False
GER,205,JENKINS,3.45,3.3,False,False,False,False,False,False,True,False,False
GER,250,SCHNITZLEIN,3.59,3.4,False,False,False,False,False,False,True,False,False
GLBL,100,KENT,3.07,3.16,False,False,False,False,False,False,False,False,True
GLBL,296,GOTTLIEB,3.2,3.16,False,False,False,False,False,False,False,False,True
GLBL,296,HASTINGS,3.61,3.53,False,False,False,False,False,False,False,False,True
GLBL,296,LAMERS,3.4,3.59,False,False,False,False,False,False,False,False,True
GLBL,296,WEDIG,3.94,3.43,False,False,False,False,False,False,False,False,True
GLBL,499,WEDIG,3.52,3.43,False,False,False,False,False,False,False,False,True
GS,101,KOTOWSKI,3.43,3.56,False,False,False,False,False,False,False,False,True
GS,101,THOMAS-WARD,3.13,3.02,False,False,False,False,False,False,False,False,True
GWS,100,DIMOCK,3.72,3.49,False,False,False,False,False,False,False,False,True
GWS,100,MOBLEY,3.24,3.62,False,False,False,False,False,False,False,False,True
GWS,100,MOBLEY,2.76,3.62,False,False,False,False,False,False,False,False,True
GWS,100,DIMOCK,3.37,3.49,False,False,False,False,False,False,False,False,True
GWS,100,MOBLEY,3.35,3.62,False,False,False,False,False,False,False,False,True
GWS,100,DIMOCK,3.43,3.49,False,False,False,False,False,False,False,False,True
GWS,295,PROJANSKY,3.3,3.21,False,False,False,False,False,False,False,False,True
GWS,350,GILL,3.79,3.29,False,False,False,False,False,False,False,False,True
HDFS,105,REIS,3.75,3.76,False,False,False,False,False,False,False,False,True
HDFS,105,EBATA,3.88,3.46,False,False,False,False,False,False,False,False,True
HDFS,120,BOWERS,3.74,3.8,False,False,False,False,False,False,False,False,True
HDFS,220,RAFFAELLI,3.41,3.33,False,False,False,False,False,False,False,False,True
HDFS,261,MONDAY,3.39,3.48,False,False,False,False,False,False,False,False,True
HDFS,290,MCELWAIN,3.35,3.33,False,False,False,False,False,False,False,False,True
HDFS,301,LAXMAN,3.17,3.17,False,False,False,False,False,False,False,False,True
HDFS,305,SULLIVAN,3.76,3.63,False,False,False,False,False,False,False,False,True
HDFS,405,LARSON,3.49,3.6,False,False,False,False,False,False,False,False,True
HDFS,420,KANG,3.68,3.68,False,False,False,False,False,False,False,False,True
HDFS,426,ANDERSON,3.42,3.48,False,False,False,False,False,False,False,False,True
HIST,100,KOSLOFSKY,3.38,3.32,False,False,False,False,False,True,False,False,False
HIST,100,KOSLOFSKY,3.69,3.32,False,False,False,False,False,True,False,False,False
HIST,100,KOSLOFSKY,3.2,3.32,False,False,False,False,False,True,False,False,False
HIST,100,KOSLOFSKY,3.03,3.32,False,False,False,False,False,True,False,False,False
HIST,100,KOSLOFSKY,3.19,3.32,False,False,False,False,False,True,False,False,False
HIST,100,KOSLOFSKY,3.59,3.32,False,False,False,False,False,True,False,False,False
HIST,106,JACOBSEN,2.94,2.93,False,False,False,False,False,True,False,False,False
HIST,120,SHAO,3.52,3.44,False,False,False,False,False,True,False,False,False
HIST,120,SHAO,3.3,3.44,False,False,False,False,False,True,False,False,False
HIST,120,SHAO,3.66,3.44,False,False,False,False,False,True,False,False,False
HIST,120,SHAO,3.4,3.44,False,False,False,False,False,True,False,False,False
HIST,120,SHAO,3.71,3.44,False,False,False,False,False,True,False,False,False
HIST,120,SHAO,2.99,3.44,False,False,False,False,False,True,False,False,False
HIST,120,SHAO,3.78,3.44,False,False,False,False,False,True,False,False,False
HIST,141,CROWSTON,3.0,3.21,False,False,False,False,False,True,False,False,False
HIST,141,CROWSTON,2.83,3.21,False,False,False,False,False,True,False,False,False
HIST,142,FRITZSCHE,2.61,3.18,False,False,False,False,False,True,False,False,False
HIST,142,FRITZSCHE,3.12,3.18,False,False,False,False,False,True,False,False,False
HIST,142,FRITZSCHE,3.19,3.18,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.73,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.48,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.5,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.63,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.75,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.28,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.68,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.48,3.39,False,False,False,False,False,True,False,False,False
HIST,172,ROEDIGER,3.23,3.39,False,False,False,False,False,True,False,False,False
HIST,200,STEINBERG,3.12,3.4,False,False,False,False,False,True,False,False,False
HIST,200,RAMSBOTTOM,3.59,3.18,False,False,False,False,False,True,False,False,False
HIST,200,PLECK,3.59,3.42,False,False,False,False,False,True,False,False,False
HIST,211,BARNES,3.56,3.48,False,False,False,False,False,True,False,False,False
HIST,241,MATHISEN,3.35,3.6,False,False,False,False,False,True,False,False,False
HIST,251,BUI,2.68,3.28,False,False,False,False,False,True,False,False,False
HIST,252,FRITZSCHE,3.19,3.18,False,False,False,False,False,True,False,False,False
HIST,252,FRITZSCHE,3.14,3.18,False,False,False,False,False,True,False,False,False
HIST,252,FRITZSCHE,3.32,3.18,False,False,False,False,False,True,False,False,False
HIST,255,RAMSBOTTOM,3.25,3.18,False,False,False,False,False,True,False,False,False
HIST,259,CHIO,3.71,3.66,False,False,False,False,False,True,False,False,False
HIST,260,RANDOLPH,3.27,3.41,False,False,False,False,False,True,False,False,False
HIST,264,FOUCHE,3.33,3.66,False,False,False,False,False,True,False,False,False
HIST,270,EISEN,3.2,3.05,False,False,False,False,False,True,False,False,False
HIST,272,SCHNEIDER,3.0,3.05,False,False,False,False,False,True,False,False,False
HIST,272,SCHNEIDER,2.65,3.05,False,False,False,False,False,True,False,False,False
HIST,281,BURGOS,2.55,3.51,False,False,False,False,False,True,False,False,False
HIST,281,BURGOS,2.94,3.51,False,False,False,False,False,True,False,False,False
HIST,281,BURGOS,2.82,3.51,False,False,False,False,False,True,False,False,False
HIST,281,BURGOS,3.23,3.51,False,False,False,False,False,True,False,False,False
HIST,283,ESPIRITU,3.27,3.31,False,False,False,False,False,True,False,False,False
HIST,286,PLECK,3.46,3.42,False,False,False,False,False,True,False,False,False
HIST,300,FOUCHE,3.85,3.66,False,False,False,False,False,True,False,False,False
HIST,315,LIEBERSOHN,3.18,3.24,False,False,False,False,False,True,False,False,False
HIST,352,PROCHASKA,3.03,2.87,False,False,False,False,False,True,False,False,False
HIST,354,GOLDSWORTHY,2.96,2.96,False,False,False,False,False,True,False,False,False
HIST,367,SEIDELMAN,3.52,3.25,False,False,False,False,False,True,False,False,False
HIST,370,MILLS,3.21,3.21,False,False,False,False,False,True,False,False,False
HIST,375,SCHNEIDER,3.0,3.05,False,False,False,False,False,True,False,False,False
HIST,396,SEIDELMAN,3.34,3.25,False,False,False,False,False,True,False,False,False
HIST,406,BABER,2.8,3.01,False,False,False,False,False,True,False,False,False
HIST,422,FU,3.22,3.4,False,False,False,False,False,True,False,False,False
HIST,442,MATHISEN,3.2,3.6,False,False,False,False,False,True,False,False,False
HIST,466,TODOROVA,2.92,3.41,False,False,False,False,False,True,False,False,False
HIST,472,SCHNEIDER,3.35,3.05,False,False,False,False,False,True,False,False,False
HIST,473,LEFF,2.9,2.79,False,False,False,False,False,True,False,False,False
HIST,481,OBERDECK,3.37,3.5,False,False,False,False,False,True,False,False,False
HORT,100,SKIRVIN,3.52,3.53,True,False,False,False,False,False,False,False,False
HORT,105,MASIUNAS,3.53,3.56,True,False,False,False,False,False,False,False,False
HORT,106,VOIGT,2.97,3.19,True,False,False,False,False,False,False,False,False
HORT,107,NOLAND,3.58,3.65,True,False,False,False,False,False,False,False,False
HORT,107,NOLAND,3.6,3.65,True,False,False,False,False,False,False,False,False
HORT,107,NOLAND,3.63,3.65,True,False,False,False,False,False,False,False,False
HORT,180,BRISKIN,3.53,3.72,True,False,False,False,False,False,False,False,False
HORT,205,MASIUNAS,3.25,3.56,True,False,False,False,False,False,False,False,False
HORT,302,KLING,2.65,2.98,True,False,False,False,False,False,False,False,False
HRE,490,BOWERMASTER,3.78,3.65,False,False,False,False,False,False,False,False,True
HRE,530,KORTE,3.86,3.69,False,False,False,False,False,False,False,False,True
HRE,530,FLESHER,3.71,3.75,False,False,False,False,False,False,False,False,True
IB,100,DOLE,2.89,3.07,False,False,False,False,False,False,False,False,True
IB,101,DOLE,3.41,3.07,False,False,False,False,False,False,False,False,True
IB,102,MORGAN,2.9,3.01,False,False,False,False,False,False,False,False,True
IB,103,JACOBS,2.54,2.67,False,False,False,False,False,False,False,False,True
IB,105,SUAREZ,3.71,3.56,False,False,False,False,False,False,False,False,True
IB,109,BERENBAUM,2.88,3.52,False,False,False,False,False,False,False,False,True
IB,150,HICKOX,3.1,3.45,False,False,False,False,False,False,False,False,True
IB,199,HICKOX,3.62,3.45,False,False,False,False,False,False,False,False,True
IB,202,JACOBS,2.95,2.67,False,False,False,False,False,False,False,False,True
IB,302,BERLOCHER,2.87,3.17,False,False,False,False,False,False,False,False,True
IB,335,DOWNIE,2.82,3.16,False,False,False,False,False,False,False,False,True
IB,361,ALLAN,3.5,3.7,False,False,False,False,False,False,False,False,True
IB,362,WHITFIELD,3.08,3.56,False,False,False,False,False,False,False,False,True
IB,363,SEIGLER,3.41,3.32,False,False,False,False,False,False,False,False,True
IB,410,SEARS,3.46,3.38,False,False,False,False,False,False,False,False,True
IB,451,PAIGE,3.4,3.56,False,False,False,False,False,False,False,False,True
IB,485,FRANCIS,3.64,3.44,False,False,False,False,False,False,False,False,True
IB,504,ROBERTSON,3.43,3.46,False,False,False,False,False,False,False,False,True
IE,300,KOKSAL,3.1,3.14,False,False,False,True,False,False,False,False,False
IE,310,CHAKRABORTY,3.14,2.95,False,False,False,True,False,False,False,False,False
IE,330,KOKSAL,3.44,3.14,False,False,False,True,False,False,False,False,False
IE,360,SHANBHAG,3.47,3.37,False,False,False,True,False,False,False,False,False
IE,361,SHANBHAG,3.48,3.37,False,False,False,True,False,False,False,False,False
IE,413,JACOBSON,2.84,2.83,False,False,False,True,False,False,False,False,False
IE,431,KIM,3.52,3.38,False,False,False,True,False,False,False,False,False
IE,524,PENG,3.32,3.4,False,False,False,True,False,False,False,False,False
IE,525,PANG,3.54,3.53,False,False,False,True,False,False,False,False,False
IE,526,FENG,3.46,3.4,False,False,False,True,False,False,False,False,False
INFO,103,SHAFFER,3.32,3.45,False,False,False,False,False,False,False,False,True
INFO,202,GASSER,3.5,3.66,False,False,False,False,False,False,False,False,True
ITAL,101,FIORE,2.85,2.87,False,False,False,False,False,False,True,False,False
ITAL,101,QUESITO,3.25,2.82,False,False,False,False,False,False,True,False,False
ITAL,101,QUESITO,2.57,2.82,False,False,False,False,False,False,True,False,False
ITAL,101,QUESITO,3.09,2.82,False,False,False,False,False,False,True,False,False
ITAL,101,FIORE,2.67,2.87,False,False,False,False,False,False,True,False,False
ITAL,102,DERHEMI,3.13,3.3,False,False,False,False,False,False,True,False,False
ITAL,102,DERHEMI,3.1,3.3,False,False,False,False,False,False,True,False,False
ITAL,102,ZULATO,3.0,2.89,False,False,False,False,False,False,True,False,False
ITAL,103,KUNITZ,3.05,3.29,False,False,False,False,False,False,True,False,False
ITAL,103,HILL,3.26,3.19,False,False,False,False,False,False,True,False,False
ITAL,413,STOPPINO,3.28,3.51,False,False,False,False,False,False,True,False,False
JOUR,405,DOLAN,2.89,2.89,False,False,False,False,False,False,False,True,False
JOUR,411,HELLE,2.91,2.65,False,False,False,False,False,False,False,True,False
JOUR,450,SOTIROVIC,3.18,3.52,False,False,False,False,False,False,False,True,False
KIN,100,HALL,3.83,3.83,False,False,False,False,False,False,False,False,True
KIN,100,MATTILA,3.68,3.8,False,False,False,False,False,False,False,False,True
KIN,100,CHUNG,3.96,3.96,False,False,False,False,False,False,False,False,True
KIN,100,MCGREW,3.89,3.87,False,False,False,False,False,False,False,False,True
KIN,100,MCGREW,3.9,3.87,False,False,False,False,False,False,False,False,True
KIN,101,POH,3.8,3.52,False,False,False,False,False,False,False,False,True
KIN,101,POH,3.72,3.52,False,False,False,False,False,False,False,False,True
KIN,102,BOYER,3.96,3.94,False,False,False,False,False,False,False,False,True
KIN,102,WEIKERT,3.74,3.83,False,False,False,False,False,False,False,False,True
KIN,102,WEIKERT,3.88,3.83,False,False,False,False,False,False,False,False,True
KIN,102,WEIKERT,3.81,3.83,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.84,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.89,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.98,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.91,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.96,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.83,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.74,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.92,3.9,False,False,False,False,False,False,False,False,True
KIN,104,WEBER,3.85,3.9,False,False,False,False,False,False,False,False,True
KIN,107,MATTILA,3.92,3.8,False,False,False,False,False,False,False,False,True
KIN,109,KIM,3.96,3.92,False,False,False,False,False,False,False,False,True
KIN,109,KIM,3.88,3.92,False,False,False,False,False,False,False,False,True
KIN,121,SABIN,3.34,3.25,False,False,False,False,False,False,False,False,True
KIN,122,DLUGONSKI,3.31,3.67,False,False,False,False,False,False,False,False,True
KIN,125,O'NEILL,3.8,3.88,False,False,False,False,False,False,False,False,True
KIN,130,CARLTON,3.84,3.74,False,False,False,False,False,False,False,False,True
KIN,131,CARLTON,3.86,3.74,False,False,False,False,False,False,False,False,True
KIN,132,DLUGONSKI,3.87,3.67,False,False,False,False,False,False,False,False,True
KIN,133,SUH,3.88,3.84,False,False,False,False,False,False,False,False,True
KIN,135,CRULL,3.84,3.72,False,False,False,False,False,False,False,False,True
KIN,140,DROLLETTE,3.08,3.13,False,False,False,False,False,False,False,False,True
KIN,142,VITOSKY,3.08,3.73,False,False,False,False,False,False,False,False,True
KIN,150,BAYNARD,2.88,3.06,False,False,False,False,False,False,False,False,True
KIN,239,CRULL,3.85,3.72,False,False,False,False,False,False,False,False,True
KIN,240,PETRUZZELLO,3.45,3.48,False,False,False,False,False,False,False,False,True
KIN,247,OLSON,3.51,3.56,False,False,False,False,False,False,False,False,True
KIN,247,WOJCICKI,3.04,3.25,False,False,False,False,False,False,False,False,True
KIN,249,SYDNOR,3.3,3.55,False,False,False,False,False,False,False,False,True
KIN,249,LITTLEFIELD,3.32,3.57,False,False,False,False,False,False,False,False,True
KIN,257,CARLTON,3.7,3.74,False,False,False,False,False,False,False,False,True
KIN,262,CARLTON,3.68,3.74,False,False,False,False,False,False,False,False,True
KIN,268,O'CONNOR,3.76,3.83,False,False,False,False,False,False,False,False,True
KIN,352,FERNHALL,2.4,2.56,False,False,False,False,False,False,False,False,True
KIN,355,SOSNOFF,3.0,3.25,False,False,False,False,False,False,False,False,True
KIN,401,ZHU,3.23,3.43,False,False,False,False,False,False,False,False,True
KIN,443,PETRUZZELLO,3.9,3.48,False,False,False,False,False,False,False,False,True
KIN,444,MOTL,3.97,3.54,False,False,False,False,False,False,False,False,True
KIN,457,SOSNOFF,3.68,3.25,False,False,False,False,False,False,False,False,True
LA,241,EMMERLING-DINOV,3.14,3.25,False,False,False,False,True,False,False,False,False
LA,281,FULTON,3.23,3.27,False,False,False,False,True,False,False,False,False
LA,314,HARRIS,2.99,2.84,False,False,False,False,True,False,False,False,False
LA,343,URBAN,3.28,3.33,False,False,False,False,True,False,False,False,False
LAST,170,STERNBERG,3.76,3.69,False,False,False,False,False,False,False,False,True
LAST,170,STERNBERG,3.4,3.69,False,False,False,False,False,False,False,False,True
LAST,170,DUROS,3.56,3.72,False,False,False,False,False,False,False,False,True
LAST,170,DUROS,3.26,3.72,False,False,False,False,False,False,False,False,True
LAST,170,DUROS,3.78,3.72,False,False,False,False,False,False,False,False,True
LAT,102,NORMAN,2.92,3.45,False,False,False,False,False,False,False,False,True
LAW,301,SMITH,3.27,3.27,False,False,False,False,False,False,False,False,True
LAW,602,FREYFOGLE,3.11,3.33,False,False,False,False,False,False,False,False,True
LAW,602,HAMILTON,3.46,3.42,False,False,False,False,False,False,False,False,True
LAW,603,HURD,3.23,3.24,False,False,False,False,False,False,False,False,True
LAW,603,HURT,3.27,3.28,False,False,False,False,False,False,False,False,True
LAW,606,LASH,3.27,3.34,False,False,False,False,False,False,False,False,True
LAW,606,HAMILTON,3.44,3.42,False,False,False,False,False,False,False,False,True
